,wavelength,flux
716,1396.5049,1.955735066143065e-20
717,1396.6445,1.9356089445112596e-20
718,1396.7842,1.9857831618756134e-20
719,1396.924,1.9383604307271522e-20
720,1397.0636,1.9439831996176102e-20
721,1397.2034,1.965563414756696e-20
722,1397.3431,1.964188178123952e-20
723,1397.4828,1.9644756068725362e-20
724,1397.6226,1.940020400550239e-20
725,1397.7625,1.9582770037566632e-20
726,1397.9022,1.9629008146952767e-20
727,1398.042,1.9837553840896065e-20
728,1398.1819,1.9732704983225767e-20
729,1398.3217,1.9236992803926293e-20
730,1398.4615,1.979074667714426e-20
731,1398.6014,1.9890316421622206e-20
732,1398.7413,1.9987465932727615e-20
733,1398.8812,1.9326866266238062e-20
734,1399.0211,1.950984842478405e-20
735,1399.161,1.9944473708742424e-20
736,1399.3009,1.968455555976006e-20
737,1399.4409,1.993524549045938e-20
738,1399.5809,1.952653667718755e-20
739,1399.7208,1.969984119691909e-20
740,1399.8608,1.9557280896232087e-20
741,1400.0009,2.0006908838503895e-20
742,1400.1409,1.9983336013099645e-20
743,1400.2809,1.9714120628416378e-20
744,1400.421,1.9906377432832895e-20
745,1400.561,2.020285320131245e-20
746,1400.7012,1.9681416620996292e-20
747,1400.8412,1.984273709951892e-20
748,1400.9813,1.977145082281277e-20
749,1401.1215,2.0074936928900827e-20
750,1401.2616,1.9436317882392104e-20
751,1401.4017,2.0144079947936974e-20
752,1401.5419,2.0102516340055757e-20
753,1401.6821,2.03119210090137e-20
754,1401.8223,2.0178868587989748e-20
755,1401.9625,2.0278152248063388e-20
756,1402.1027,2.0326600185421205e-20
757,1402.2429,2.009581297161479e-20
758,1402.3832,2.0386635267009927e-20
759,1402.5234,2.0264349882184465e-20
760,1402.6637,2.020050355719938e-20
761,1402.804,2.0290944112178453e-20
762,1402.9443,1.9977868962628276e-20
763,1403.0846,2.0327722838581852e-20
764,1403.225,2.0073474402965567e-20
765,1403.3652,2.0308321978308373e-20
766,1403.5056,2.0140513166272282e-20
767,1403.646,1.9953013701928656e-20
768,1403.7864,2.0172473408303626e-20
769,1403.9268,2.0643848671172767e-20
770,1404.0673,2.0195338326380054e-20
771,1404.2076,2.0319729641095233e-20
772,1404.3481,2.0266137094268403e-20
773,1404.4885,2.0124411096375783e-20
774,1404.629,1.9953559966260836e-20
775,1404.7695,2.085944308370833e-20
776,1404.91,2.0307957691986258e-20
777,1405.0505,2.014009844721152e-20
778,1405.191,2.0157228327585646e-20
779,1405.3317,2.0348247585343736e-20
780,1405.4722,2.030339241246104e-20
781,1405.6128,2.0414920862590605e-20
782,1405.7533,2.0259186188589252e-20
783,1405.8939,2.0220622311093745e-20
784,1406.0345,2.0352163999169876e-20
785,1406.1752,2.0272736578723294e-20
786,1406.3158,2.0446830526211298e-20
787,1406.4564,2.033983287938493e-20
788,1406.5972,2.0310358960601398e-20
789,1406.7378,2.0458169148138456e-20
790,1406.8785,2.0397795922237797e-20
791,1407.0192,2.042321289196904e-20
792,1407.1599,1.9913687441615623e-20
793,1407.3007,2.030318808832877e-20
794,1407.4414,2.0685503347249387e-20
795,1407.5822,2.019871259906542e-20
796,1407.723,2.0459503896151374e-20
797,1407.8638,1.9966300976204788e-20
798,1408.0046,1.999546612022576e-20
799,1408.1454,2.0211066258483647e-20
800,1408.2863,2.0388024124259023e-20
801,1408.4271,2.0261925634222226e-20
802,1408.568,2.0152163936806217e-20
803,1408.7089,2.0119162827357146e-20
804,1408.8497,1.9960818736734356e-20
805,1408.9906,2.022546512744089e-20
806,1409.1316,2.019469568317746e-20
807,1409.2725,2.0274431865200354e-20
808,1409.4135,2.0119719496999767e-20
809,1409.5544,2.0198866027693918e-20
810,1409.6954,2.0438714316867608e-20
811,1409.8364,2.0170137238800345e-20
812,1409.9774,2.04100815808479e-20
813,1410.1184,2.0624351310920215e-20
814,1410.2594,2.0229891599042893e-20
815,1410.4005,1.9967557291329254e-20
816,1410.5416,2.041672150010273e-20
817,1410.6826,1.9955306923952283e-20
818,1410.8237,2.0164098537729927e-20
819,1410.9648,2.0264809961206763e-20
820,1411.106,2.031400605596707e-20
821,1411.2471,2.0094167501789257e-20
822,1411.3883,2.0239408853730574e-20
823,1411.5294,2.0351609012157168e-20
824,1411.6705,2.0291236696896702e-20
825,1411.8118,2.0163245587340074e-20
826,1411.953,2.0306926804642524e-20
827,1412.0942,2.012002500662101e-20
828,1412.2355,2.0695549493609643e-20
829,1412.3767,2.0023420853048804e-20
830,1412.518,2.016203966804053e-20
831,1412.6592,2.0176272410657857e-20
832,1412.8005,2.0618286615774516e-20
833,1412.9418,2.0591595605533907e-20
834,1413.0831,2.0290661325702447e-20
835,1413.2245,2.0187454740192012e-20
836,1413.3658,2.0564839538580145e-20
837,1413.5072,2.0594558055493973e-20
838,1413.6486,2.0625415948204867e-20
839,1413.7899,2.0735945578093603e-20
840,1413.9313,2.04994761517393e-20
841,1414.0728,2.034527442957144e-20
842,1414.2142,2.094750376654596e-20
843,1414.3556,2.0226568099802197e-20
844,1414.4971,2.0815129529805513e-20
845,1414.6385,2.033841226327266e-20
846,1414.78,2.0563936976361976e-20
847,1414.9215,2.0449123254959242e-20
848,1415.0631,2.0680740340181426e-20
849,1415.2046,2.0972896700947807e-20
850,1415.3462,2.0672013949417588e-20
851,1415.4877,2.0680193690933577e-20
852,1415.6293,2.085800276355688e-20
853,1415.7709,2.0834111461384678e-20
854,1415.9125,2.0562031725432267e-20
855,1416.0541,2.0822029884538077e-20
856,1416.1957,2.060470850067283e-20
857,1416.3373,2.111136310041934e-20
858,1416.479,2.1329384750536166e-20
859,1416.6206,2.1108464534284263e-20
860,1416.7623,2.0863631883171946e-20
861,1416.904,2.1146119643842686e-20
862,1417.0458,2.1363000631999856e-20
863,1417.1875,2.1280557709915495e-20
864,1417.3292,2.086098867244729e-20
865,1417.471,2.111354860960648e-20
866,1417.6128,2.133302266800726e-20
867,1417.7545,2.1367040652436014e-20
868,1417.8964,2.1235272358804912e-20
869,1418.0382,2.1227145580631922e-20
870,1418.1799,2.1395798460005045e-20
871,1418.3218,2.145695439914698e-20
872,1418.4636,2.1702718892248495e-20
873,1418.6056,2.10569424986914e-20
874,1418.7474,2.1166608505611215e-20
875,1418.8893,2.20570856079349e-20
876,1419.0312,2.2057723194259615e-20
877,1419.1732,2.161595459168345e-20
878,1419.3151,2.1473316861719152e-20
879,1419.457,2.1558755828929133e-20
880,1419.599,2.175871436581384e-20
881,1419.741,2.1683218843852124e-20
882,1419.883,2.1975885824921864e-20
883,1420.025,2.2068203487763988e-20
884,1420.1671,2.2189047661591615e-20
885,1420.3091,2.1808749359987464e-20
886,1420.4512,2.160118793111872e-20
887,1420.5933,2.185325191800843e-20
888,1420.7354,2.1793860976116706e-20
889,1420.8774,2.2218455783030135e-20
890,1421.0195,2.1926013016131392e-20
891,1421.1616,2.1867322904202347e-20
892,1421.3038,2.1681753661646008e-20
893,1421.4459,2.2193739225590404e-20
894,1421.5881,2.190330222415249e-20
895,1421.7302,2.231649495274298e-20
896,1421.8724,2.2045493745202884e-20
897,1422.0146,2.2183268840495942e-20
898,1422.1569,2.2458957457940563e-20
899,1422.2992,2.22636649826619e-20
900,1422.4414,2.2095969370953665e-20
901,1422.5836,2.25075283222845e-20
902,1422.726,2.2681822604348857e-20
903,1422.8683,2.2296027896439604e-20
904,1423.0106,2.2563623456388715e-20
905,1423.1528,2.2412843981190212e-20
906,1423.2953,2.2608787661905923e-20
907,1423.4376,2.255382813288964e-20
908,1423.58,2.252521197918854e-20
909,1423.7223,2.2208626057237424e-20
910,1423.8647,2.252347928558269e-20
911,1424.0071,2.258528190327727e-20
912,1424.1495,2.2778201695372845e-20
913,1424.292,2.254952980703416e-20
914,1424.4344,2.2521679591500795e-20
915,1424.5769,2.280970752871085e-20
916,1424.7194,2.2181088572133935e-20
917,1424.8619,2.2212149481014407e-20
918,1425.0044,2.2925818827279012e-20
919,1425.147,2.27519187015368e-20
920,1425.2894,2.2756990643639452e-20
921,1425.432,2.2674884099718685e-20
922,1425.5746,2.240916538198996e-20
923,1425.7172,2.276420189012976e-20
924,1425.8597,2.3290890399950274e-20
925,1426.0023,2.286243123028785e-20
926,1426.145,2.259913175575027e-20
927,1426.2876,2.2958954134104204e-20
928,1426.4303,2.3165016392896792e-20
929,1426.573,2.234241823421676e-20
930,1426.7157,2.3296944532114627e-20
931,1426.8583,2.281073605962932e-20
932,1427.0011,2.2759028064075378e-20
933,1427.1438,2.2849070899096227e-20
934,1427.2865,2.2815291058376374e-20
935,1427.4292,2.2355820740299336e-20
936,1427.572,2.2186037557738828e-20
937,1427.7148,2.2344886521708264e-20
938,1427.8575,2.2701230389808716e-20
939,1428.0004,2.2370302719595955e-20
940,1428.1432,2.258128230564209e-20
941,1428.286,2.2316752482225943e-20
942,1428.429,2.2770833856703606e-20
943,1428.5718,2.2572300777991853e-20
944,1428.7147,2.2737136185296733e-20
945,1428.8575,2.2416008563394426e-20
946,1429.0005,2.2393523210648482e-20
947,1429.1434,2.202139534064817e-20
948,1429.2864,2.1791076499092954e-20
949,1429.4293,2.1948282287046602e-20
950,1429.5723,2.243686746658482e-20
951,1429.7152,2.2086670628310104e-20
952,1429.8583,2.2122358398251708e-20
953,1430.0012,2.221366880533433e-20
954,1430.1443,2.2044013916636906e-20
955,1430.2874,2.196061700807502e-20
956,1430.4303,2.1634420602957866e-20
957,1430.5734,2.207685824429694e-20
958,1430.7166,2.2185749548903427e-20
959,1430.8596,2.19412291648781e-20
960,1431.0027,2.1924383198797482e-20
961,1431.1459,2.1729879472391347e-20
962,1431.289,2.1690573076149496e-20
963,1431.4321,2.188983052933097e-20
964,1431.5753,2.1875101881731774e-20
965,1431.7185,2.1456863159447252e-20
966,1431.8617,2.215718452249493e-20
967,1432.0049,2.1868214787382812e-20
968,1432.1481,2.189664988547384e-20
969,1432.2914,2.1596776393271088e-20
970,1432.4346,2.2086457005373626e-20
971,1432.5779,2.1617253580397237e-20
972,1432.7212,2.1452326017229353e-20
973,1432.8644,2.1806799527488403e-20
974,1433.0077,2.1847074685962322e-20
975,1433.1511,2.1702349172868182e-20
976,1433.2944,2.1622314299991657e-20
977,1433.4377,2.126164708549347e-20
978,1433.5812,2.176393976344726e-20
979,1433.7245,2.125329047855647e-20
980,1433.8679,2.1478875634446334e-20
981,1434.0114,2.179502223465406e-20
982,1434.1548,2.1780978092562645e-20
983,1434.2982,2.1638559934812076e-20
984,1434.4417,2.1862530727073365e-20
985,1434.5851,2.1896745774901252e-20
986,1434.7286,2.2013818912574742e-20
987,1434.8721,2.1793440286220883e-20
988,1435.0156,2.1680933959228602e-20
989,1435.1592,2.1765320396954422e-20
990,1435.3026,2.1887634134623444e-20
991,1435.4462,2.2052775135328638e-20
992,1435.5898,2.1626155415161487e-20
993,1435.7334,2.1998574093769445e-20
994,1435.877,2.23815592979374e-20
995,1436.0206,2.180296269220458e-20
996,1436.1642,2.2145148750350357e-20
997,1436.3079,2.2153687656067354e-20
998,1436.4515,2.25277657874778e-20
999,1436.5952,2.1818955705843775e-20
1000,1436.7389,2.2390871911105665e-20
1001,1436.8826,2.2305303454333392e-20
1002,1437.0262,2.279135464480735e-20
1003,1437.17,2.3150719186918552e-20
1004,1437.3137,2.2655296604001087e-20
1005,1437.4575,2.2320626539804815e-20
1006,1437.6012,2.3091000658360644e-20
1007,1437.745,2.3004813474030126e-20
1008,1437.8888,2.3015471646865712e-20
1009,1438.0326,2.324635631886441e-20
1010,1438.1765,2.2956680639819098e-20
1011,1438.3203,2.297863933116782e-20
1012,1438.4641,2.351868412180522e-20
1013,1438.608,2.3448884546451643e-20
1014,1438.752,2.3769554120357827e-20
1015,1438.8959,2.350202518342307e-20
1016,1439.0398,2.3574142452655525e-20
1017,1439.1837,2.4032174105153544e-20
1018,1439.3276,2.3962592116944044e-20
1019,1439.4716,2.4015973055377782e-20
1020,1439.6155,2.3952149788462785e-20
1021,1439.7595,2.4002389416361276e-20
1022,1439.9036,2.4415098613178644e-20
1023,1440.0475,2.3876761347405662e-20
1024,1440.1915,2.459529909653053e-20
1025,1440.3356,2.428460236977176e-20
1026,1440.4796,2.4844040510491937e-20
1027,1440.6238,2.428987657719223e-20
1028,1440.7678,2.4992830343062823e-20
1029,1440.9119,2.4760302814552218e-20
1030,1441.056,2.4792927620044335e-20
1031,1441.2002,2.5406117878935147e-20
1032,1441.3444,2.4829207615008272e-20
1033,1441.4885,2.5457420906814643e-20
1034,1441.6327,2.521515795442883e-20
1035,1441.7769,2.5826115202491094e-20
1036,1441.921,2.569375548795062e-20
1037,1442.0653,2.5691255151870588e-20
1038,1442.2095,2.5488387341133973e-20
1039,1442.3538,2.6588861126581542e-20
1040,1442.4979,2.5935000160318272e-20
1041,1442.6422,2.5883375260943417e-20
1042,1442.7865,2.6078014987302157e-20
1043,1442.9308,2.6459486521276968e-20
1044,1443.0752,2.5771527246005136e-20
1045,1443.2195,2.660766708962913e-20
1046,1443.3639,2.6661719340377682e-20
1047,1443.5082,2.6771356935008202e-20
1048,1443.6526,2.68516832215886e-20
1049,1443.797,2.6832828663755664e-20
1050,1443.9414,2.7426733280804085e-20
1051,1444.0858,2.721541060458339e-20
1052,1444.2302,2.762147736390754e-20
1053,1444.3746,2.7660580487973514e-20
1054,1444.5192,2.7081513098550313e-20
1055,1444.6636,2.8100545080499696e-20
1056,1444.8081,2.7716582089753226e-20
1057,1444.9526,2.8095039680238264e-20
1058,1445.0972,2.8323222929865846e-20
1059,1445.2417,2.8446176148907764e-20
1060,1445.3862,2.8439233953538117e-20
1061,1445.5308,2.828521807765708e-20
1062,1445.6753,2.847045904673512e-20
1063,1445.82,2.8159980793357576e-20
1064,1445.9645,2.879223598384376e-20
1065,1446.1091,2.917693761223096e-20
1066,1446.2538,2.879873130576535e-20
1067,1446.3984,2.931474880804501e-20
1068,1446.5431,2.892899257004829e-20
1069,1446.6877,2.897169569472258e-20
1070,1446.8325,2.9206745506732095e-20
1071,1446.9772,2.883336304759375e-20
1072,1447.122,2.9459161116329366e-20
1073,1447.2666,2.9751226773013987e-20
1074,1447.4114,2.97107792916082e-20
1075,1447.5562,2.984332339243747e-20
1076,1447.7009,3.0049172913756285e-20
1077,1447.8457,3.0057836000720686e-20
1078,1447.9906,2.9708463511444605e-20
1079,1448.1354,2.9842131706564195e-20
1080,1448.2802,2.959331659475618e-20
1081,1448.425,2.984938928199143e-20
1082,1448.57,3.024973818287042e-20
1083,1448.7148,3.0132659554713316e-20
1084,1448.8597,3.0229059726928844e-20
1085,1449.0046,3.038293099115433e-20
1086,1449.1495,3.030798397711191e-20
1087,1449.2944,3.0580817426494595e-20
1088,1449.4395,3.036384939776529e-20
1089,1449.5844,2.973384704904199e-20
1090,1449.7294,3.0753008538470473e-20
1091,1449.8744,3.0132017929543734e-20
1092,1450.0194,3.0709367060103336e-20
1093,1450.1644,3.012510606646957e-20
1094,1450.3094,3.054464256728721e-20
1095,1450.4545,3.072735765635445e-20
1096,1450.5996,3.0680716322594565e-20
1097,1450.7446,3.040084621452209e-20
1098,1450.8898,3.057958759752314e-20
1099,1451.0349,3.037210166496763e-20
1100,1451.18,3.091945767619195e-20
1101,1451.3252,3.048669104339325e-20
1102,1451.4703,3.050998478238441e-20
1103,1451.6155,3.0632744951484246e-20
1104,1451.7606,3.1286086724486026e-20
1105,1451.9059,3.1226558943575113e-20
1106,1452.051,3.0455394155140175e-20
1107,1452.1963,3.134372564804319e-20
1108,1452.3416,3.10626760451595e-20
1109,1452.4868,3.111695119901892e-20
1110,1452.6321,3.1411430808715013e-20
1111,1452.7773,3.081359879587677e-20
1112,1452.9226,3.0856463267486165e-20
1113,1453.068,3.064331620087512e-20
1114,1453.2133,3.106164247419092e-20
1115,1453.3586,3.0380122083615213e-20
1116,1453.504,3.111285304645875e-20
1117,1453.6494,3.136018958631689e-20
1118,1453.7948,3.150469519695903e-20
1119,1453.9402,3.1036007073839844e-20
1120,1454.0856,3.089351415793528e-20
1121,1454.2311,3.046696156231773e-20
1122,1454.3765,3.057894835611322e-20
1123,1454.522,3.0732868881995676e-20
1124,1454.6674,3.0380743363795296e-20
1125,1454.8129,3.10107907834529e-20
1126,1454.9584,3.128249116964014e-20
1127,1455.1039,3.0897952275596226e-20
1128,1455.2495,3.135055413572969e-20
1129,1455.395,3.088141933572062e-20
1130,1455.5405,3.096822129195648e-20
1131,1455.6862,3.042959394282793e-20
1132,1455.8318,3.094053395938598e-20
1133,1455.9774,3.074011365523268e-20
1134,1456.1229,3.0275477869807574e-20
1135,1456.2687,3.1036244886492496e-20
1136,1456.4143,3.044624778180248e-20
1137,1456.5599,3.062602213049906e-20
1138,1456.7056,3.069660574014752e-20
1139,1456.8513,3.0359516520769906e-20
1140,1456.9971,3.0477968793913106e-20
1141,1457.1427,3.017991903696156e-20
1142,1457.2885,3.036517672781984e-20
1143,1457.4342,3.034666164052931e-20
1144,1457.58,2.9367989996946177e-20
1145,1457.7258,3.0397074412957604e-20
1146,1457.8716,2.972937944361971e-20
1147,1458.0173,2.982532357537222e-20
1148,1458.1632,2.9949751644089e-20
1149,1458.3091,3.0450007715618335e-20
1150,1458.455,3.000504506087067e-20
1151,1458.6008,2.9708103523437186e-20
1152,1458.7467,3.0096005770966555e-20
1153,1458.8926,2.9722096780414366e-20
1154,1459.0385,2.967364507141141e-20
1155,1459.1844,2.9325020130587296e-20
1156,1459.3303,2.9742844541087494e-20
1157,1459.4763,2.9387302692094624e-20
1158,1459.6223,2.9588620383243835e-20
1159,1459.7683,2.9737242504895656e-20
1160,1459.9143,2.9314400498761525e-20
1161,1460.0603,2.88276310890356e-20
1162,1460.2063,2.8791355476725854e-20
1163,1460.3524,2.882971274884708e-20
1164,1460.4984,2.8753579470935963e-20
1165,1460.6445,2.86666008764058e-20
1166,1460.7905,2.940774247763493e-20
1167,1460.9366,2.8695968151197375e-20
1168,1461.0828,2.8777496424619006e-20
1169,1461.2289,2.89273503602098e-20
1170,1461.3751,2.835152692314049e-20
1171,1461.5212,2.8779294516424147e-20
1172,1461.6674,2.857348358085248e-20
1173,1461.8136,2.8291164561663665e-20
1174,1461.9598,2.8415445017972076e-20
1175,1462.1061,2.801812647411355e-20
1176,1462.2523,2.8320916051228806e-20
1177,1462.3986,2.813998348686038e-20
1178,1462.5448,2.821269130512982e-20
1179,1462.691,2.80490010170044e-20
1180,1462.8374,2.794777112090585e-20
1181,1462.9836,2.8043141797933136e-20
1182,1463.13,2.7697143997056114e-20
1183,1463.2764,2.7525107284764765e-20
1184,1463.4227,2.7099752368999133e-20
1185,1463.5691,2.7736194800006255e-20
1186,1463.7155,2.769202216102372e-20
1187,1463.8618,2.770643969088671e-20
1188,1464.0082,2.7719925843070856e-20
1189,1464.1547,2.754052965396935e-20
1190,1464.3011,2.747380584480432e-20
1191,1464.4475,2.7710180764170926e-20
1192,1464.594,2.7383496804921743e-20
1193,1464.7405,2.7324134995591955e-20
1194,1464.887,2.7313590555646696e-20
1195,1465.0336,2.7271493086517574e-20
1196,1465.18,2.6916735677925753e-20
1197,1465.3265,2.6882202186271595e-20
1198,1465.4731,2.6802996986775505e-20
1199,1465.6198,2.774542527046466e-20
1200,1465.7664,2.7395538933280374e-20
1201,1465.9128,2.7173363854407875e-20
1202,1466.0596,2.720694953937247e-20
1203,1466.2062,2.724422238118825e-20
1204,1466.3528,2.7307268283923884e-20
1205,1466.4994,2.724080377407347e-20
1206,1466.6461,2.7178176465139847e-20
1207,1466.7928,2.732342174026838e-20
1208,1466.9396,2.750438451095015e-20
1209,1467.0862,2.732233506149411e-20
1210,1467.2329,2.753254552541208e-20
1211,1467.3798,2.6950216505880305e-20
1212,1467.5265,2.758144428536235e-20
1213,1467.6732,2.754160221775034e-20
1214,1467.8201,2.750963890972284e-20
1215,1467.9668,2.766288285541912e-20
1216,1468.1136,2.7348295396384853e-20
1217,1468.2605,2.7435580432766664e-20
1218,1468.4073,2.738483061512103e-20
1219,1468.5542,2.740678106546072e-20
1220,1468.701,2.7139473073473663e-20
1221,1468.848,2.7143290348319365e-20
1222,1468.9949,2.7080168464133994e-20
1223,1469.1418,2.7653337334511906e-20
1224,1469.2888,2.7641967446349624e-20
1225,1469.4357,2.736531368683352e-20
1226,1469.5826,2.744166769496191e-20
1227,1469.7296,2.751529645253482e-20
1228,1469.8767,2.740084317406127e-20
1229,1470.0237,2.7597159585757945e-20
1230,1470.1707,2.7503454279855614e-20
